metadata.url,metadata.title,metadata.last_modified,metadata.description,content.main_content,content.sections,content.related_links,content.images
https://sunway.edu.np/workshop/data-science-with-python/#masthead,Data Science with Python - Sunway College Kathmandu,2025-01-28T06:33:24+00:00,,"Data Science with Python Data Science is Python is a short course offered at Sunway College Kathmandu in partnership with NCC, UK. Entry Requirement: Willingness to invest a minimum of 15 hours per week Programming Basics in QBasicCC or similar is preferable No particular education requirement The selection of the candidate is subject to a comprehensive test to analyze their knowledge level Basic Course2 months Python 1: Introduction to Python Introduction to programming and Python Setting up Python environment IDEs, text editors, online interpreters Writing and running your first Python program Variables, data types, and basic operations Comments and code structure 2: Control Structures Conditional statements if, else, elif Comparison operators and boolean logic Loops for and while Break and continue statements Practical exercises and mini-projects 3: Functions and Modules Defining and calling functions Parameters and return values Scope and lifetime of variables Introduction to built-in functions and modules Creating and importing custom modules 4: Data Structures Lists, tuples, and sets Accessing and manipulating elements List comprehensions Dictionaries and key-value pairs Practical exercises involving data structures 5: Exception Handling in Python Understanding exceptions in Python Importance of exception handling Types of exceptions and their meaning try-except blocks to handle exceptions Catching specific exceptions Handling multiple exceptions Using the try-except-else-finally blocks Raising Exceptions 6: File Handling Reading from and writing to files Working with text and binary files Exception handling try, except, finally CSV and JSON file formats Practical file processing examples 7: Object-Oriented Programming OOP Introduction to OOP concepts Classes and objects Attributes and methods Encapsulation, inheritance, and polymorphism Creating and using classes in Python 8: Debugging and Testing Debugging techniques and tools Common errors and how to fix them Writing and running unit tests Using assertions for testing Best practices for writing maintainable code Data Analysis 1.Introduction to Data Analysis with Python Overview of data analysis and its importance Introduction to key libraries: NumPy, pandas, and matplotlib Loading and exploring datasets using pandas Basic data exploration and summary statistics Join Our Workshop Post navigation Previous: Sunwayian Spotlight: Inspiring Alumni Talk Recap with Mr. Kiran Prajapati Data Engineer SearchSearchRecent PostsHow Nepals Social Media Council Bill, 2081 BS Could Impact Students: A Closer Look For AI Enthusiasts: A Fascinating Journey Through the History of Artificial Intelligence Power of Artificial Intelligence in Network Security: From Fraud Detection to Edge Computing in Telecom Infrastructure Enhance Your Job Placement Opportunities: Steps to a Better LinkedIn Profile in 2024 Discover The Best Python Courses In Nepal. Recent CommentsNo comments to show.Archives February 2025 January 2024 December 2023 November 2023 October 2023 September 2023 August 2023 July 2023 February 2023 December 2022 November 2022 October 2022 August 2022 Categories Blog data science digital marketing student blog Uncategorized",[],[],"[{'src': 'https://www.facebook.com/tr?id=625202062554777&ev=PageView&noscript=1', 'alt': 'fbpx', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2025/01/site-logo.png', 'alt': 'Sunway College Kathmandu', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2025/02/ad.jpg', 'alt': '', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2025/01/footer-logo-name.png', 'alt': 'Footer Image', 'caption': ''}]"
https://sunway.edu.np/workshop/sunwayian-spotlight-inspiring-alumni-talk-recap-with-mr-kiran-prajapati-data-engineer/#masthead,Sunwayian Spotlight: Inspiring Alumni Talk Recap with Mr. Kiran Prajapati Data Engineer - Sunway College Kathmandu,2025-01-28T06:44:08+00:00,,"Sunwayian Spotlight: Inspiring Alumni Talk Recap with Mr. Kiran Prajapati Data Engineer Sunway College Kathmandu proudly hosted an Experience Sharing Session on February 4th, 2024, featuring our esteemed alumnus, Mr. Kiran Prajapati, a successful Data Engineer at Nankai Electric Railway Co. Ltd. in Osaka, Japan. This event was a fantastic opportunity for our current students and aspiring professionals to gain valuable insights into the exciting world of Data Science and Artificial Intelligence. Mr. Prajapati, through his engaging presentation and interactive session, shared his journey from being a Sunwayian to carving a successful career path in the data field. He emphasized the importance of: Building a strong foundation: He highlighted the crucial role his education at Sunway College Kathmandu played in equipping him with the necessary skills and knowledge. Embracing continuous learning: He stressed the importance of staying updated with the ever-evolving nature of Data Science and AI technologies. Developing key skills: He identified critical skills like problem-solving, analytical thinking, and communication as essential for success in this field. Networking and building connections: He shared the importance of networking with industry professionals and building meaningful connections. Sunway College Kathmandu is incredibly proud of Mr. Prajapatis accomplishments and deeply appreciative of him taking the time to share his experiences and inspire our current students. We are confident that his insights will motivate them to excel in their academic journey and future careers. Missed the event? Stay tuned for upcoming alumni sessions and career-oriented workshops organized by Sunway College Kathmandu! Join Our Workshop Post navigation Previous: Webinar  Limitless Scope  Promising Future of Data Science and AINext: Data Science with Python SearchSearchRecent PostsHow Nepals Social Media Council Bill, 2081 BS Could Impact Students: A Closer Look For AI Enthusiasts: A Fascinating Journey Through the History of Artificial Intelligence Power of Artificial Intelligence in Network Security: From Fraud Detection to Edge Computing in Telecom Infrastructure Enhance Your Job Placement Opportunities: Steps to a Better LinkedIn Profile in 2024 Discover The Best Python Courses In Nepal. Recent CommentsNo comments to show.Archives February 2025 January 2024 December 2023 November 2023 October 2023 September 2023 August 2023 July 2023 February 2023 December 2022 November 2022 October 2022 August 2022 Categories Blog data science digital marketing student blog Uncategorized",[],[],"[{'src': 'https://www.facebook.com/tr?id=625202062554777&ev=PageView&noscript=1', 'alt': 'fbpx', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2025/01/site-logo.png', 'alt': 'Sunway College Kathmandu', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2025/02/ad.jpg', 'alt': '', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2024/02/sunwaycollegektm_1706789444_3293111001741204755_4971021648-1.jpg', 'alt': 'alumnus experience sharing session | sunway college', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2025/01/footer-logo-name.png', 'alt': 'Footer Image', 'caption': ''}]"
https://sunway.edu.np/workshop/webinar-datascience-ai/#masthead,Webinar - Limitless Scope  Promising Future of Data Science and AI - Sunway College Kathmandu,2025-01-28T06:34:50+00:00,"Learn from Dr. Santosh KC regarding his experience working in the industry and with Meta, scope of AI and Data Science in Nepal and Abroad with career opportunities, job designations the students can work in with differences in job roles for each, how students can up-skill themselves in Data Science and AI right from their undergraduate level. Date: 17 September 2023  Timings: 8 PM - 9 PM","Webinar  Limitless Scope  Promising Future of Data Science and AI Join Our Workshop Post navigation Previous: A Session on Data Science As a CareerNext: Sunwayian Spotlight: Inspiring Alumni Talk Recap with Mr. Kiran Prajapati Data Engineer SearchSearchRecent PostsHow Nepals Social Media Council Bill, 2081 BS Could Impact Students: A Closer Look For AI Enthusiasts: A Fascinating Journey Through the History of Artificial Intelligence Power of Artificial Intelligence in Network Security: From Fraud Detection to Edge Computing in Telecom Infrastructure Enhance Your Job Placement Opportunities: Steps to a Better LinkedIn Profile in 2024 Discover The Best Python Courses In Nepal. Recent CommentsNo comments to show.Archives February 2025 January 2024 December 2023 November 2023 October 2023 September 2023 August 2023 July 2023 February 2023 December 2022 November 2022 October 2022 August 2022 Categories Blog data science digital marketing student blog Uncategorized",[],[],"[{'src': 'https://www.facebook.com/tr?id=625202062554777&ev=PageView&noscript=1', 'alt': 'fbpx', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2025/01/site-logo.png', 'alt': 'Sunway College Kathmandu', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2025/02/ad.jpg', 'alt': '', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2023/09/Online-Session-Dr.-Santosh-KC.jpeg', 'alt': '', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2025/01/footer-logo-name.png', 'alt': 'Footer Image', 'caption': ''}]"
https://sunway.edu.np/workshop/a-session-on-data-science-as-a-career/#masthead,A Session on Data Science As a Career - Sunway College Kathmandu,2025-01-28T06:35:19+00:00,,"A Session on Data Science As a Career Why?  Learn why Data Scientist is considered the Sexiest Job of the 21st Century Learn directly from industry-leading experts Decide your career yourself  take an informed decision Learn why Data Scientists are high in demand and about the scope of Data Science locally and globally Implement what you learn right away Be ahead of your circle  explore emerging topics Decide on your career options after learning Get certification for your valuable attendance When? Our 1 Day Free Session on Data Science as a career starts on19th October8 AM  9:30 AM How? Real-life examples, new learnings, fun-filled insights, and QA  the session will be fun and knowledgeable. Times ticking  Registration Link in Bio. Sunway College Kathmandu. Most happening college. Join Our Workshop Post navigation Previous: Free Digital Marketing Workshop for 2 GraduatesNext: Webinar  Limitless Scope  Promising Future of Data Science and AI SearchSearchRecent PostsHow Nepals Social Media Council Bill, 2081 BS Could Impact Students: A Closer Look For AI Enthusiasts: A Fascinating Journey Through the History of Artificial Intelligence Power of Artificial Intelligence in Network Security: From Fraud Detection to Edge Computing in Telecom Infrastructure Enhance Your Job Placement Opportunities: Steps to a Better LinkedIn Profile in 2024 Discover The Best Python Courses In Nepal. Recent CommentsNo comments to show.Archives February 2025 January 2024 December 2023 November 2023 October 2023 September 2023 August 2023 July 2023 February 2023 December 2022 November 2022 October 2022 August 2022 Categories Blog data science digital marketing student blog Uncategorized",[],[],"[{'src': 'https://www.facebook.com/tr?id=625202062554777&ev=PageView&noscript=1', 'alt': 'fbpx', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2025/01/site-logo.png', 'alt': 'Sunway College Kathmandu', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2025/02/ad.jpg', 'alt': '', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2022/10/Session-on-data-Science.jpg', 'alt': '', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2025/01/footer-logo-name.png', 'alt': 'Footer Image', 'caption': ''}]"
https://sunway.edu.np/workshop/free-digital-marketing-workshop-for-2-graduates/#masthead,Free Digital Marketing Workshop for 2 Graduates,2025-01-28T06:36:04+00:00,We invite 2 students to join us at this special two-day workshop that will give you an opportunity to learn more about digital marketing,"Free Digital Marketing Workshop for 2 Graduates 𝐅𝐫𝐞𝐞 𝐃𝐢𝐠𝐢𝐭𝐚𝐥 𝐌𝐚𝐫𝐤𝐞𝐭𝐢𝐧𝐠 𝐖𝐨𝐫𝐤𝐬𝐡𝐨𝐩 𝐟𝐨𝐫 𝟐 𝐆𝐫𝐚𝐝𝐮𝐚𝐭𝐞 𝐒𝐭𝐮𝐝𝐞𝐧𝐭𝐬. We invite 2 students to join us at this special two-day digital marketing workshop that will give you an opportunity to learn more about digital marketing. Why attend this workshop?:  Learn why Digital Marketing is high in demand locally  globally  Learn directly from industry-leading experts This workshop will be facilitated by Mr. Sonish Sapkota Managing Director, Infinity Group of Companies and Infinity Digital Agency and Mr. Pravin Adhikari Digital Customer Experience and Omni Channel Design, Ncell  Decide your career yourself  take an informed decision  Implement what you learn right away  Intro to Digital Marketing  Content Marketing  Personal Branding  Careers in Digital Marketing and much more.  Be ahead of your circle  explore emerging topics  Decide on your career options after learning  Get certification for your valuable attendance 18th to 19th September 8 AM  9:30 AM 𝐑𝐞𝐠𝐢𝐬𝐭𝐞𝐫 𝐚𝐧𝐝 𝐁𝐨𝐨𝐤 𝐲𝐨𝐮𝐫 𝐬𝐞𝐚𝐭𝐬 𝐭𝐨𝐝𝐚𝐲! 𝐎𝐧𝐥𝐲 𝐭𝐚𝐤𝐞𝐬 𝟐 𝐦𝐢𝐧𝐮𝐭𝐞𝐬! Sunway College Kathmandu. Most happening college. Learn about our Bachelors course in Digital Marketing here: BA Hons Marketing With Digital Communication Join Our Workshop Post navigation Previous: Free 1 Day SessionWorkshop on Data Science as a Career for 2 StudentsNext: A Session on Data Science As a Career SearchSearchRecent PostsHow Nepals Social Media Council Bill, 2081 BS Could Impact Students: A Closer Look For AI Enthusiasts: A Fascinating Journey Through the History of Artificial Intelligence Power of Artificial Intelligence in Network Security: From Fraud Detection to Edge Computing in Telecom Infrastructure Enhance Your Job Placement Opportunities: Steps to a Better LinkedIn Profile in 2024 Discover The Best Python Courses In Nepal. Recent CommentsNo comments to show.Archives February 2025 January 2024 December 2023 November 2023 October 2023 September 2023 August 2023 July 2023 February 2023 December 2022 November 2022 October 2022 August 2022 Categories Blog data science digital marketing student blog Uncategorized",[],[],"[{'src': 'https://www.facebook.com/tr?id=625202062554777&ev=PageView&noscript=1', 'alt': 'fbpx', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2025/01/site-logo.png', 'alt': 'Sunway College Kathmandu', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2025/02/ad.jpg', 'alt': '', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2022/10/2graduate.jpg', 'alt': '', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2025/01/footer-logo-name.png', 'alt': 'Footer Image', 'caption': ''}]"
https://sunway.edu.np/workshop/free-session-on-data-science-as-a-career-for-2-students/#masthead,Free 1 Day Session on Data Science as a Career for 2 Students,2025-01-28T06:36:38+00:00,"If you are a 2 student  thinking about a globally demanded career in IT, this free workshop on data science as a career is for you.","Free 1 Day SessionWorkshop on Data Science as a Career for 2 Students Are you a 2 student? Are you thinking about a globally demanded career in IT? 𝐎𝐮𝐫 𝐅𝐑𝐄𝐄 𝟏 𝐃𝐚𝐲 𝐒𝐞𝐬𝐬𝐢𝐨𝐧𝐖𝐨𝐫𝐤𝐬𝐡𝐨𝐩 𝐨𝐧 𝐃𝐚𝐭𝐚 𝐒𝐜𝐢𝐞𝐧𝐜𝐞 𝐢𝐬 𝐦𝐚𝐝𝐞 𝐟𝐨𝐫 𝐲𝐨𝐮! Why?   Learn why Data Scientist is considered the Sexiest Job of the 21st Century  Learn directly from industry-leading experts  Decide your career yourself  take an informed decision  Learn why Data Scientists are high in demand and about the scope of Data Science locally and globally  Implement what you learn right away  Be ahead of your circle  explore emerging topics  Decide on your career options after learning  Get certification for your valuable attendance When?  Our 1 Day Free Session on Data Science as a career starts on 22nd September 8 AM  9:30 AM How?  Real-life examples, new learnings, fun-filled insights, and QA  the session will be fun and knowledgeable. 𝐑𝐞𝐠𝐢𝐬𝐭𝐞𝐫 𝐚𝐧𝐝 𝐁𝐨𝐨𝐤 𝐲𝐨𝐮𝐫 𝐬𝐞𝐚𝐭𝐬 𝐭𝐨𝐝𝐚𝐲! 𝐎𝐧𝐥𝐲 𝐭𝐚𝐤𝐞𝐬 𝟐 𝐦𝐢𝐧𝐮𝐭𝐞𝐬! Times ticking  Join Our Workshop Post navigation Previous: Multimedia Training by Verside ProductionNext: Free Digital Marketing Workshop for 2 Graduates SearchSearchRecent PostsHow Nepals Social Media Council Bill, 2081 BS Could Impact Students: A Closer Look For AI Enthusiasts: A Fascinating Journey Through the History of Artificial Intelligence Power of Artificial Intelligence in Network Security: From Fraud Detection to Edge Computing in Telecom Infrastructure Enhance Your Job Placement Opportunities: Steps to a Better LinkedIn Profile in 2024 Discover The Best Python Courses In Nepal. Recent CommentsNo comments to show.Archives February 2025 January 2024 December 2023 November 2023 October 2023 September 2023 August 2023 July 2023 February 2023 December 2022 November 2022 October 2022 August 2022 Categories Blog data science digital marketing student blog Uncategorized",[],[],"[{'src': 'https://www.facebook.com/tr?id=625202062554777&ev=PageView&noscript=1', 'alt': 'fbpx', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2025/01/site-logo.png', 'alt': 'Sunway College Kathmandu', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2025/02/ad.jpg', 'alt': '', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2022/09/data-science-workshop-2.jpg', 'alt': '', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2025/01/footer-logo-name.png', 'alt': 'Footer Image', 'caption': ''}]"
https://sunway.edu.np/workshop/multimedia-training-by-verside-production/#masthead,Multimedia Training by Verside Production - Sunway College Kathmandu,2025-01-28T06:10:04+00:00,,"Multimedia Training by Verside Production Sunway college organized multimedia and videography training for 1st and 6th-semester students. The training included guidance and tips on videography and the overall multimedia field. The training started on 20th June 2022. Sunway IT and Research Club organized and managed the training event successfully and the training was full of value and experience. Join Our Workshop Post navigation Previous: 7 Days Free Digital Marketing  Data Science BootcampNext: Free 1 Day SessionWorkshop on Data Science as a Career for 2 Students SearchSearchRecent PostsHow Nepals Social Media Council Bill, 2081 BS Could Impact Students: A Closer Look For AI Enthusiasts: A Fascinating Journey Through the History of Artificial Intelligence Power of Artificial Intelligence in Network Security: From Fraud Detection to Edge Computing in Telecom Infrastructure Enhance Your Job Placement Opportunities: Steps to a Better LinkedIn Profile in 2024 Discover The Best Python Courses In Nepal. Recent CommentsNo comments to show.Archives February 2025 January 2024 December 2023 November 2023 October 2023 September 2023 August 2023 July 2023 February 2023 December 2022 November 2022 October 2022 August 2022 Categories Blog data science digital marketing student blog Uncategorized",[],[],"[{'src': 'https://www.facebook.com/tr?id=625202062554777&ev=PageView&noscript=1', 'alt': 'fbpx', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2025/01/site-logo.png', 'alt': 'Sunway College Kathmandu', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2025/02/ad.jpg', 'alt': '', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2022/07/verside-multimedia-training.jpg', 'alt': 'verside multimedia training', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2025/01/footer-logo-name.png', 'alt': 'Footer Image', 'caption': ''}]"
https://sunway.edu.np/workshop/7-days-free-digital-marketing-data-science-bootcamp/#masthead,7 Days Free Digital Marketing  Data Science Bootcamp - Sunway College Kathmandu,2025-01-28T06:37:28+00:00,,"7 Days Free Digital Marketing  Data Science Bootcamp Sunway College has been regularly organizing Free Bootcamp that covers various topics on Digital Marketing and Data Science. The Bootcamp features topic field experts and the overall workshops help its students clear the path for their digital marketing or data science journey. At every Bootcamp, 7-8 topics are covered related to digital marketing and data science, and every day only one topic is focused on. The 7-day Bootcamp usually covers topics on Digital Marketing Frameworks, Content Writing, Social Media Marketing, Graphic Designing, Personal Branding, SEO, Pinterest, and the Scope of Data Science in Nepal. Sunway College has successfully completed around 4 Bootcamps and regularly conducts them. Join Our Workshop Post navigation Next: Multimedia Training by Verside Production SearchSearchRecent PostsHow Nepals Social Media Council Bill, 2081 BS Could Impact Students: A Closer Look For AI Enthusiasts: A Fascinating Journey Through the History of Artificial Intelligence Power of Artificial Intelligence in Network Security: From Fraud Detection to Edge Computing in Telecom Infrastructure Enhance Your Job Placement Opportunities: Steps to a Better LinkedIn Profile in 2024 Discover The Best Python Courses In Nepal. Recent CommentsNo comments to show.Archives February 2025 January 2024 December 2023 November 2023 October 2023 September 2023 August 2023 July 2023 February 2023 December 2022 November 2022 October 2022 August 2022 Categories Blog data science digital marketing student blog Uncategorized",[],[],"[{'src': 'https://www.facebook.com/tr?id=625202062554777&ev=PageView&noscript=1', 'alt': 'fbpx', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2025/01/site-logo.png', 'alt': 'Sunway College Kathmandu', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2025/02/ad.jpg', 'alt': '', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2022/07/thumbnail_Feed-copy-3@2x-100.jpg', 'alt': '7 Days Free Digital Marketing & Data Science Bootcamp', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2025/01/footer-logo-name.png', 'alt': 'Footer Image', 'caption': ''}]"
https://sunway.edu.np/event/applauding-the-data-fellowship-award-winners-champions-of-innovation/#masthead,Applauding the Data Fellowship Award Winners: Champions of Innovation! - Sunway College Kathmandu,2025-01-22T07:13:04+00:00,,"Applauding the Data Fellowship Award Winners: Champions of Innovation! We are thrilled to announce the prestigious Data Fellowship Award winners, marking a significant step forward in their quest to conquer the ever-evolving frontiers of Data Science and Artificial Intelligence. Through unwavering dedication and a pursuit of excellence, these remarkable individuals are paving the way for a future driven by data-driven ingenuity. Our hearts swell with pride every day, witnessing their commitment and progress. To all the winners, we offer our heartfelt congratulations once again! A special thank you also goes to all participants for their unwavering consistency and insatiable thirst for knowledge. Your enthusiasm fuels our passion, and we are incredibly grateful for your presence on this journey. Let this be a moment of inspiration for all. The world of data beckons, and with dedication and the right guidance, anyone can become a champion of innovation. Onward to even greater achievements! SearchSearchRecent PostsHow Nepals Social Media Council Bill, 2081 BS Could Impact Students: A Closer Look For AI Enthusiasts: A Fascinating Journey Through the History of Artificial Intelligence Power of Artificial Intelligence in Network Security: From Fraud Detection to Edge Computing in Telecom Infrastructure Enhance Your Job Placement Opportunities: Steps to a Better LinkedIn Profile in 2024 Discover The Best Python Courses In Nepal. Recent CommentsNo comments to show.Archives February 2025 January 2024 December 2023 November 2023 October 2023 September 2023 August 2023 July 2023 February 2023 December 2022 November 2022 October 2022 August 2022 Categories Blog data science digital marketing student blog Uncategorized",[],[],"[{'src': 'https://www.facebook.com/tr?id=625202062554777&ev=PageView&noscript=1', 'alt': 'fbpx', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2025/01/site-logo.png', 'alt': 'Sunway College Kathmandu', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2025/02/ad.jpg', 'alt': '', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2024/02/sunwaycollegektm_1707286811_3297283214476102331_4971021648.jpg', 'alt': 'data fellowship', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2024/02/sunwaycollegektm_1707286811_3297283214409000884_4971021648-1024x1024.jpg', 'alt': '', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2024/02/sunwaycollegektm_1707286811_3297283214476184758_4971021648-1024x1024.jpg', 'alt': '', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2024/02/sunwaycollegektm_1707286811_3297283214660690802_4971021648-1024x1024.jpg', 'alt': '', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2024/02/sunwaycollegektm_1707286811_3297283214484510735_4971021648-1024x1024.jpg', 'alt': '', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2024/02/sunwaycollegektm_1707286811_3297283214400630654_4971021648-1024x1024.jpg', 'alt': '', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2025/01/footer-logo-name.png', 'alt': 'Footer Image', 'caption': ''}]"
https://sunway.edu.np/event/winter-ai-bootcamp/,Winter AI Bootcamp - Sunway College Kathmandu,2025-01-22T10:45:30+00:00,,"Winter AI Bootcamp Winter AI Bootcamp by Information Technology Company, Dlytica Inc. Join us to Activate your learning, Ignite your skills, Discover new horizons, and Achieve your goals! The boot camp is scheduled for 1st and 2nd February 2024 at the Seminar Hall. You will engage in a dynamic array of activities, from mastering Python and SQL on Day 1 to delving into Data Engineering and Generative AI on Day 2. At the end of day 2, an assignment will be given, and those who perform the best will be given a chance to work with DLYTICA. SearchSearchRecent PostsHow Nepals Social Media Council Bill, 2081 BS Could Impact Students: A Closer Look For AI Enthusiasts: A Fascinating Journey Through the History of Artificial Intelligence Power of Artificial Intelligence in Network Security: From Fraud Detection to Edge Computing in Telecom Infrastructure Enhance Your Job Placement Opportunities: Steps to a Better LinkedIn Profile in 2024 Discover The Best Python Courses In Nepal. Recent CommentsNo comments to show.Archives February 2025 January 2024 December 2023 November 2023 October 2023 September 2023 August 2023 July 2023 February 2023 December 2022 November 2022 October 2022 August 2022 Categories Blog data science digital marketing student blog Uncategorized",[],[],"[{'src': 'https://www.facebook.com/tr?id=625202062554777&ev=PageView&noscript=1', 'alt': 'fbpx', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2025/01/site-logo.png', 'alt': 'Sunway College Kathmandu', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2025/02/ad.jpg', 'alt': '', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2024/02/sunwaycollegektm_1706709559_3292440872438478774_4971021648.jpg', 'alt': 'Winter AI Bootcamp | Sunway College Kathmandu', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2024/02/sunwaycollegektm_1706709559_3292440872631417395_4971021648-1024x1024.jpg', 'alt': '', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2024/02/sunwaycollegektm_1706709559_3292440872396644675_4971021648-1024x1024.jpg', 'alt': '', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2025/01/footer-logo-name.png', 'alt': 'Footer Image', 'caption': ''}]"
https://sunway.edu.np/event/winter-ai-bootcamp/#primary,Winter AI Bootcamp - Sunway College Kathmandu,2025-01-22T10:45:30+00:00,,"Winter AI Bootcamp Winter AI Bootcamp by Information Technology Company, Dlytica Inc. Join us to Activate your learning, Ignite your skills, Discover new horizons, and Achieve your goals! The boot camp is scheduled for 1st and 2nd February 2024 at the Seminar Hall. You will engage in a dynamic array of activities, from mastering Python and SQL on Day 1 to delving into Data Engineering and Generative AI on Day 2. At the end of day 2, an assignment will be given, and those who perform the best will be given a chance to work with DLYTICA. SearchSearchRecent PostsHow Nepals Social Media Council Bill, 2081 BS Could Impact Students: A Closer Look For AI Enthusiasts: A Fascinating Journey Through the History of Artificial Intelligence Power of Artificial Intelligence in Network Security: From Fraud Detection to Edge Computing in Telecom Infrastructure Enhance Your Job Placement Opportunities: Steps to a Better LinkedIn Profile in 2024 Discover The Best Python Courses In Nepal. Recent CommentsNo comments to show.Archives February 2025 January 2024 December 2023 November 2023 October 2023 September 2023 August 2023 July 2023 February 2023 December 2022 November 2022 October 2022 August 2022 Categories Blog data science digital marketing student blog Uncategorized",[],[],"[{'src': 'https://www.facebook.com/tr?id=625202062554777&ev=PageView&noscript=1', 'alt': 'fbpx', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2025/01/site-logo.png', 'alt': 'Sunway College Kathmandu', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2025/02/ad.jpg', 'alt': '', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2024/02/sunwaycollegektm_1706709559_3292440872438478774_4971021648.jpg', 'alt': 'Winter AI Bootcamp | Sunway College Kathmandu', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2024/02/sunwaycollegektm_1706709559_3292440872631417395_4971021648-1024x1024.jpg', 'alt': '', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2024/02/sunwaycollegektm_1706709559_3292440872396644675_4971021648-1024x1024.jpg', 'alt': '', 'caption': ''}, {'src': 'https://sunway.edu.np/wp-content/uploads/2025/01/footer-logo-name.png', 'alt': 'Footer Image', 'caption': ''}]"
